LINEAR ID,Plinear,Pztf,N_L,N_Z,L_chi2r,Z_chi2r,L_chi2,Z_chi2,Lampl,Zampl,BpeakL,BpeakZ,BperiodL,BperiodZ,Periodogram_f,B_score,Blazhko_f
2243683,0.579777,0.579803,531,262,3.1,4.3,22.0,36.0,0.52,0.56,1.7588,1.7303,29.4204,180.018,-,14,1
2248787,0.563528,0.563539,540,283,2.1,2.4,8.8,15.6,0.74,0.68,1.8085,1.7937,29.4638,52.1648,-,9,1
2251043,0.533678,0.467972,462,177,2.1,14.2,7.2,154.9,0.34,0.62,1.9077,2.2254,29.4724,11.302,-,11,0
2252873,0.703487,0.703496,397,120,1.3,1.1,2.5,1.6,0.23,0.29,1.4554,1.4243,29.4507,357.1429,-,0,-1
2264042,0.655373,0.655391,391,299,1.6,4.0,6.5,57.4,0.74,0.76,1.5597,1.5313,29.5465,182.4818,-,0,-1
2276533,0.586232,0.586234,322,434,0.9,1.4,1.0,2.7,0.64,0.66,1.7736,1.7093,14.7514,287.3563,-,0,-1
2280940,0.562372,0.562374,310,735,1.1,3.2,1.4,17.5,0.84,1.01,1.8461,1.7847,14.7286,153.2567,-,0,-1
2284940,0.517544,0.517545,310,346,0.7,1.4,0.7,2.0,0.99,0.74,1.9675,1.9351,28.3527,344.8276,-,0,-1
2285108,0.626033,0.626033,340,741,1.0,1.3,1.3,3.3,0.84,1.17,1.6691,1.6605,13.9489,15.8416,-,0,-1
2288347,0.808603,0.80861,227,595,0.8,1.0,1.2,1.3,0.45,0.56,1.2621,1.2416,39.4089,205.3388,-,0,-1
2293423,0.309072,0.309072,285,587,0.8,1.4,0.7,2.3,0.4,0.56,3.3032,3.2422,14.7689,149.1424,-,0,-1
2301515,0.565974,0.565976,256,464,1.4,2.0,1.7,5.1,0.86,0.81,1.8345,1.7701,14.782,312.5,-,0,-1
2313352,0.753475,0.753477,241,215,1.4,1.1,2.2,3.3,0.39,0.29,1.3711,1.3335,22.792,158.1028,-,0,-1
2321260,0.569575,0.569566,247,569,1.1,1.2,1.4,2.4,0.7,0.71,1.8155,1.7666,16.721,91.7852,-,0,-1
2333087,0.551462,0.551424,560,202,3.5,8.0,29.8,90.2,0.72,0.88,1.8473,1.8304,29.5072,59.0842,-,18,0
2334384,0.555341,0.555333,443,204,2.0,6.5,10.5,84.7,0.63,0.88,1.8346,1.8353,29.5377,28.9394,-,7,1
2341370,0.579899,2.567107,562,15,0.8,0.2,0.7,0.1,0.7,687.19,1.7583,0.3895,29.5116,0.0,-,0,-1
2357763,0.499368,0.999771,231,36,15.0,22.4,300.7,521.2,0.87,8514.93,2.0098,1.0054,138.0262,194.9318,-,0,-1
2390130,0.502909,0.502908,225,1436,1.1,2.5,2.2,8.2,1.09,1.09,2.0561,1.9956,14.7874,140.2525,-,0,-1
2397296,0.488814,0.488836,522,196,1.2,6.6,3.2,78.9,0.65,1.01,2.0796,2.0672,29.5421,46.5224,-,9,1
2407483,0.687885,0.687899,171,505,0.7,1.3,0.7,2.2,0.4,0.4,1.4905,1.4604,27.2035,150.3759,-,0,-1
2414841,0.559611,0.559592,522,305,1.7,5.7,5.6,62.8,0.69,1.09,1.8208,1.792,29.5421,201.2072,-,7,1
2436939,0.630501,0.630498,530,169,0.8,1.0,1.3,1.2,0.48,0.65,1.6199,1.6416,29.5465,18.0067,-,0,-1
2445331,1.480263,0.595856,445,295,1.8,4.1,4.3,29.0,0.56,0.49,0.6875,1.6837,83.8223,182.6484,-,0,-1
2453514,0.589288,0.589291,310,433,2.1,1.2,5.4,2.7,0.74,0.73,1.7307,1.7162,29.6077,51.8403,-,0,-1
2455568,0.594119,0.594092,337,448,2.0,2.1,7.7,6.4,0.62,0.57,1.717,1.6862,29.5946,339.5586,-,12,1
2458783,0.535195,0.535197,336,449,1.8,1.7,7.3,5.6,0.91,0.9,1.9023,1.9356,29.5247,14.8976,-,0,-1
2462460,0.682155,1.61247,309,18,1.7,2.3,6.1,4.5,0.32,119.99,1.4905,0.6272,40.7581,142.4501,-,0,-1
2464031,0.592292,0.592293,336,136,0.7,0.9,0.6,1.7,0.6,0.47,1.7167,1.6932,35.2361,208.1165,-,0,0
2475488,0.553696,0.553694,288,454,1.1,1.4,1.7,3.3,0.82,0.83,1.8766,1.809,14.1703,341.2969,-,0,-1
2495418,0.543767,0.543768,216,384,1.1,2.0,3.4,7.5,0.32,1.27,1.8419,1.9209,346.0208,12.2152,-,0,-1
2505387,0.33003,0.330034,257,452,1.0,1.4,1.7,2.0,0.35,0.33,3.1006,3.0349,14.1633,204.918,-,0,-1
2510665,0.620003,0.619998,153,477,1.1,1.0,1.0,1.7,0.73,0.69,1.6238,1.6157,91.4495,354.6099,-,0,-1
2510767,0.640602,0.640607,163,1268,0.8,1.1,0.7,1.6,0.31,0.3,1.6092,1.5659,20.7577,204.499,-,0,-1
2512872,0.544139,0.54414,278,416,0.9,2.2,1.2,10.5,0.82,0.91,1.9202,1.9202,12.1256,12.1278,-,0,-1
2526967,0.355628,0.355626,190,669,0.8,2.2,0.7,6.1,0.37,0.49,2.9087,2.9086,10.3354,10.3418,-,0,-1
2532058,0.632491,0.632488,271,677,0.8,1.0,0.7,1.4,0.38,0.55,1.6333,1.6333,19.1406,19.1369,-,0,-1
2532118,0.338381,1.577255,273,30,0.8,10.7,1.2,104.4,0.44,18.17,2.9581,0.634,351.4938,0.0,-,0,-1
2552794,0.691943,0.691941,502,204,0.8,0.9,1.1,1.4,0.22,0.3,1.479,1.4836,29.5596,26.0824,-,0,-1
2554750,0.281574,0.281572,285,317,1.1,1.2,2.1,2.0,0.39,0.4,3.5853,3.5569,29.5508,183.4862,-,0,-1
2564971,0.587274,3.258076,512,10,1.8,0.7,5.6,1.9,0.44,3189.59,1.7367,0.3144,29.4638,134.499,-,0,-1
2568913,0.538257,0.538264,439,34,0.8,0.8,1.1,0.7,0.85,0.66,1.8917,1.9305,29.529,13.7599,-,0,-1
2574370,0.546512,0.546524,433,153,2.4,3.3,20.7,43.2,0.73,0.97,1.8637,1.9162,29.4551,11.5634,-,10,0
2584911,0.379734,0.379726,336,188,0.8,0.9,0.7,0.8,0.4,0.31,2.7012,2.6383,14.7547,207.2539,-,0,-1
2587263,0.679631,0.679636,310,693,1.1,1.5,1.8,3.4,0.48,0.68,1.5392,1.534,14.7569,15.9795,-,0,-1
2590360,0.668894,1.999907,259,28,0.7,3.5,0.6,211.9,0.75,62.74,1.5629,0.5077,14.7362,130.9758,-,0,-1
2593243,0.659467,0.659471,307,533,0.8,1.3,1.3,2.4,0.57,0.56,1.5842,1.5192,14.7471,354.6099,-,0,-1
2595739,0.692085,0.256895,327,807,2.0,3.9,4.8,11.2,0.3,0.23,1.4789,3.896,29.4551,296.7359,-,0,-1
2602711,0.335176,0.335175,345,178,1.0,1.3,1.6,2.1,0.45,0.34,3.0514,2.9864,14.7341,347.8261,-,0,-1
2612592,0.571562,0.571543,270,1391,1.3,2.8,2.4,24.8,0.76,0.7,1.8173,1.7544,14.7787,208.5506,-,5,1
2623858,0.59649,1.479875,399,25,0.9,5.2,0.9,81.6,0.84,46.22,1.7444,0.6834,14.7308,130.5483,-,0,-1
2631092,0.526732,0.526735,240,592,1.7,2.0,3.1,6.9,0.99,1.28,1.9584,1.9506,16.707,19.192,-,0,-1
2642429,0.472887,0.652218,242,35,1.0,4.6,1.8,22.2,0.94,1.29,2.1706,1.6014,17.8699,14.6585,-,0,-1
2653982,0.607082,0.60711,534,294,1.0,2.1,1.3,8.3,1.01,0.92,1.681,1.6526,29.5989,182.3154,-,7,1
2657618,0.469873,0.469872,410,220,1.0,2.3,2.3,17.1,1.08,1.46,2.191,2.191,15.9286,15.9388,-,0,-1
2660232,0.614343,0.614344,497,203,0.7,1.3,0.6,3.1,0.65,0.93,1.6616,1.6333,29.5159,179.2115,-,0,-1
2667036,0.559869,0.559865,241,283,0.7,1.2,0.5,2.8,0.82,0.8,1.82,1.7917,29.5421,178.8909,-,0,-1
2669011,0.591153,0.591151,450,41,1.1,0.7,2.4,1.5,0.66,0.5,1.7256,1.7015,29.4464,101.2146,Z,0,2
2672050,0.556544,0.556543,260,792,1.0,2.9,1.8,20.8,0.83,0.98,1.8646,1.8032,14.7427,156.0062,-,0,-1
2672279,1.165739,0.388549,389,205,2.9,2.2,8.8,5.3,0.33,0.26,0.8953,2.5784,26.6525,210.5263,-,0,-1
2681145,0.337495,0.337494,220,835,0.7,1.3,0.5,2.2,0.34,0.45,3.0646,2.9694,9.8449,155.8846,-,0,-1
2683009,0.606278,0.60621,180,892,6.6,7.4,63.6,88.8,0.82,0.52,1.6833,1.6603,29.4942,93.7207,-,0,-1
2686501,0.342801,0.440497,149,835,5.7,1.6,39.4,3.3,0.36,0.79,2.9504,2.2765,30.0707,157.3564,-,0,-1
2686769,0.594439,0.594431,197,206,0.8,1.0,0.7,1.4,0.53,0.46,1.7162,1.6855,29.4811,308.642,-,0,-1
2686860,0.563431,0.563429,98,1639,1.7,1.6,5.6,3.4,0.81,0.84,1.8021,1.7814,36.7242,152.0913,-,0,-1
2698843,0.517522,0.517529,179,183,3.1,5.9,25.2,48.0,0.84,0.64,1.9662,1.9359,29.5159,272.1088,-,0,-1
2714034,0.610868,0.6108,536,323,1.5,1.2,2.4,2.7,0.46,0.54,1.6708,1.6427,29.5989,182.6484,-,5,1
2723487,0.467606,0.467609,381,425,1.5,2.2,6.0,7.9,1.11,1.11,2.2065,2.1415,14.7243,333.8898,-,0,-1
2730508,0.60812,0.608122,104,408,0.9,1.5,0.9,4.0,0.58,0.56,1.6613,1.6474,59.1017,337.8378,-,0,-1
2732738,0.556758,0.556771,144,135,1.6,1.5,2.1,2.4,0.62,0.52,1.8813,1.8005,11.7419,226.5006,-,0,-1
2742032,0.629676,0.629692,514,59,0.9,1.4,1.8,2.7,0.55,0.89,1.6221,1.5956,29.4681,133.2445,Z,0,2
2742544,0.60703,0.607044,496,311,1.2,2.5,2.1,11.2,0.59,0.6,1.6812,1.6529,29.577,179.5332,-,0,-1
2766464,0.570559,0.570564,291,408,1.0,1.2,1.9,2.9,0.7,0.71,1.7865,1.7555,29.5727,345.4231,-,0,-1
2766997,0.289881,0.289943,306,130,1.8,3.6,3.5,11.5,0.37,0.31,3.4862,3.4528,27.3635,257.732,-,13,1
2779320,0.561753,3.553139,295,21,1.0,4.1,1.8,44.3,0.89,327.5,1.8167,0.2924,27.371,91.0332,-,0,-1
2780833,0.582854,0.582852,325,454,0.9,1.6,1.0,3.8,0.69,0.63,1.7522,1.7186,27.3635,347.8261,-,0,-1
2792252,0.539197,0.539218,321,308,1.1,3.2,2.1,13.9,0.75,0.95,1.9287,1.9286,13.4998,13.4998,-,6,0
2807982,0.607957,0.607941,257,269,3.0,3.8,16.9,20.8,0.48,0.62,1.7155,1.6808,14.1453,27.8552,-,11,0
2812086,0.646015,0.646,296,136,3.0,3.2,19.9,11.7,0.61,0.58,1.5781,1.5519,33.173,258.7322,Z,0,2
2814584,0.643769,0.64377,277,462,0.8,0.9,0.7,1.0,0.39,0.33,1.5871,1.5562,29.634,352.1127,-,0,-1
2819824,0.738408,0.738409,309,351,1.2,1.2,1.9,2.3,0.76,1.0,1.4182,1.3576,15.6397,297.619,-,0,-1
2823121,0.590993,0.590995,274,141,1.0,1.0,2.5,1.4,0.65,0.49,1.76,1.6953,14.7297,304.878,-,0,-1
2826769,0.611934,0.611934,309,368,1.3,1.4,2.4,3.4,0.48,0.71,1.7019,1.6391,14.7667,204.499,-,0,-1
2839032,0.337145,0.337144,229,685,0.8,1.4,0.9,4.9,0.33,0.47,3.037,2.9858,14.1004,50.8001,-,0,-1
2840198,0.527071,0.527073,267,174,0.8,1.5,1.1,2.5,0.9,0.7,1.9642,1.95,14.9332,18.9484,-,0,-1
2840300,0.999955,0.601523,192,713,2.2,1.2,6.5,2.3,14028.26,0.82,1.0306,1.6701,32.6904,131.4924,-,0,-1
2846194,1.123886,0.561933,109,738,1.1,1.7,1.2,5.8,0.75,0.67,0.9237,1.7831,29.4724,285.7143,-,0,-1
2851826,0.521838,0.521842,257,653,1.0,2.5,1.6,18.1,0.95,1.21,1.9595,1.9595,23.1642,23.1374,-,0,-1
2853685,0.592101,0.592113,191,666,1.4,1.6,1.9,5.1,0.52,0.6,1.7594,1.7208,14.1874,31.3087,-,0,-1
2855337,0.508705,0.996958,248,38,1.1,6.3,2.5,259.7,1.04,2453.27,2.0195,1.0064,18.6185,301.2048,-,0,-1
2855834,0.444769,0.444779,262,671,1.5,2.7,3.6,16.6,1.15,1.56,2.3191,2.2531,14.1433,208.1165,-,0,-1
2857355,0.62687,0.626854,279,746,0.9,2.3,1.0,9.7,0.59,0.62,1.6209,1.6001,38.9484,206.6116,-,0,-1
2860293,0.331936,0.33194,239,898,0.9,1.4,1.0,2.9,0.39,0.39,3.0804,3.0175,14.7601,204.2901,-,0,-1
2873728,0.618846,0.618836,522,183,0.9,1.0,1.1,1.4,0.48,0.71,1.6498,1.6611,29.4811,22.1239,-,0,-1
2881376,0.330606,0.330607,480,287,0.8,1.3,1.1,2.0,0.34,0.33,3.0586,3.0302,29.5029,181.653,-,0,-1
2887662,0.307904,0.307904,599,275,2.0,1.4,8.6,3.0,0.45,0.42,3.2817,3.2532,29.5116,182.6484,-,0,-1
2889542,0.570913,0.570911,457,170,1.3,2.5,2.7,9.2,0.96,1.35,1.7855,1.8062,29.4855,18.3268,-,0,-1
2892940,0.539855,0.539896,462,169,1.3,4.2,3.7,49.1,0.9,1.21,1.8862,1.9288,29.529,13.0514,-,9,1
2893479,0.699271,0.699278,469,318,1.6,1.3,21.7,3.1,0.72,0.76,1.4639,1.4355,29.5247,183.8235,-,0,-1
2895745,0.375073,0.375068,250,147,0.9,1.0,1.2,3.8,0.43,0.33,2.7368,2.6692,14.1573,329.4893,-,0,-1
2898747,0.628426,0.628416,297,825,1.5,1.7,4.6,4.9,0.67,0.72,1.6591,1.6513,14.7493,16.6667,-,0,-1
2902575,0.379127,0.997372,260,40,1.1,4.0,1.6,44.1,0.33,314751.78,2.7055,1.0364,14.7362,29.6516,-,0,-1
2913030,0.289239,0.289248,255,870,1.8,1.7,4.7,5.2,0.39,0.42,3.5252,3.4608,14.7351,278.1641,-,0,-1
2914946,0.460402,0.460402,326,177,0.8,1.5,0.8,4.1,1.15,0.89,2.2399,2.1748,14.7373,355.2398,-,0,-1
2936953,0.328746,0.328733,271,187,2.7,1.3,13.0,2.5,0.35,0.29,3.1123,3.0448,14.1995,356.5062,-,5,1
2937427,0.998665,0.675495,233,25,3.9,3.1,14.7,80.7,16.39,72.02,1.0459,1.4804,22.4442,0.0,-,0,-1
2939499,0.534605,1.359285,264,26,0.8,2.8,0.6,20.6,0.96,1.13,1.9366,0.7357,15.1332,0.0,-,0,-1
2967526,0.596154,1.873478,530,13,1.2,0.0,2.0,0.0,0.54,508.8,1.7114,0.5374,29.4681,271.7391,-,0,-1
2978038,0.486285,0.996999,458,30,1.0,12.9,1.7,345.1,1.08,43936.57,2.0903,1.0072,29.5029,241.2545,-,0,-1
2979506,0.649428,0.649432,478,295,0.9,1.3,1.0,2.9,0.69,0.65,1.5738,1.5453,29.4681,182.1494,-,0,-1
2989064,0.598765,0.598768,269,194,1.5,1.1,3.0,1.4,0.54,0.46,1.7414,1.6767,14.0351,151.9757,-,0,-1
2992494,0.55012,0.550124,83,695,0.9,1.4,1.4,3.7,0.88,1.17,1.8427,1.8242,40.1768,156.4945,-,0,-1
2997346,0.624255,0.624248,201,1106,1.1,1.5,1.3,3.3,0.62,0.65,1.6329,1.6082,32.2841,159.7444,-,0,-1
3012669,0.596258,0.59626,141,752,1.4,2.0,3.6,12.2,0.8,1.17,1.7449,1.6836,14.7558,153.9646,-,0,-1
3014133,0.449932,0.40944,126,175,1.4,2.7,3.7,10.7,0.35,0.25,2.2734,2.4472,19.6599,206.6116,-,0,-1
3026086,0.398116,0.398114,552,413,1.0,2.3,1.1,8.8,0.41,0.35,2.5457,2.5148,29.5377,333.8898,-,0,-1
3036295,0.629705,0.629714,502,808,1.8,2.2,4.5,5.8,0.34,0.34,1.6219,1.5934,29.5029,184.6722,-,8,1
3044799,0.558022,0.558015,317,242,0.9,1.5,1.4,4.1,1.01,1.37,1.8259,1.8302,29.5639,26.2089,-,0,-1
3045044,0.582931,0.582934,358,321,1.1,3.6,3.1,41.8,0.69,0.87,1.7494,1.7806,29.4985,15.3539,-,0,-1
3048546,0.656287,0.656293,291,438,1.0,1.3,1.6,2.7,0.88,0.9,1.5407,1.5267,59.0667,331.675,L,0,2
3062621,0.63542,0.635448,526,842,1.1,1.3,1.9,2.2,0.3,0.34,1.6077,1.5792,29.4681,182.1494,-,0,-1
3069079,0.6234,0.623403,462,302,0.6,1.1,0.6,1.6,0.48,0.44,1.638,1.6096,29.5116,181.9836,-,0,0
3086623,0.3375,0.337499,324,294,1.9,1.2,4.7,1.6,0.34,0.47,2.9968,2.9678,29.5159,206.3983,-,0,-1
3090362,0.577872,0.577879,122,301,1.1,1.5,1.1,5.6,0.99,1.34,1.7854,1.7353,18.2133,205.1282,-,0,-1
3094018,0.60581,0.605807,307,301,0.7,1.3,0.7,2.3,0.52,0.79,1.6846,1.6759,29.5029,39.5961,-,0,-1
3100547,0.617492,0.617483,133,73,1.1,1.1,3.3,1.4,0.61,0.59,1.6644,1.6223,22.2593,357.1429,-,0,-1
3104968,0.552135,0.552133,306,278,1.0,1.3,1.2,2.3,1.04,0.78,1.8759,1.8147,15.4357,278.5515,-,0,-1
3110897,0.340477,1.994572,250,15,3.9,4.7,16.1,4252.9,0.31,1566011.64,2.9735,0.5077,27.4537,157.7287,-,0,-1
3111737,0.375282,0.375301,137,884,1.0,1.2,7.5,1.8,0.41,0.42,2.7575,2.6695,10.7701,202.0202,-,0,-1
3117883,0.551379,0.551387,271,232,0.9,1.1,1.0,1.7,0.84,0.69,1.8345,1.8167,47.9042,323.6246,-,0,0
3118906,0.689149,0.68914,253,384,0.9,1.6,1.2,5.5,0.57,0.59,1.5191,1.454,14.7059,347.8261,-,0,-1
3132943,0.671746,0.671748,308,164,0.8,1.1,1.2,2.6,0.42,0.35,1.5168,1.4936,35.4736,200.2002,-,0,-1
3133386,0.698026,0.349018,274,151,0.8,1.2,1.0,1.6,0.4,0.29,1.4355,2.87,349.0401,205.7613,-,0,-1
3139572,0.211316,0.366614,275,349,1.2,7.9,2.0,74.1,0.39,0.47,4.8029,2.7326,14.1543,201.2072,-,0,-1
3140139,0.30459,0.304585,255,343,2.5,5.6,7.7,25.1,0.4,0.6,3.3529,3.4219,14.3338,7.2056,-,7,1
3140682,0.462609,0.462312,181,350,1.0,9.7,1.3,103.9,1.09,0.79,2.2411,2.1749,12.5834,84.3882,-,0,-1
3142907,0.546728,0.546732,287,177,1.1,1.5,1.6,2.8,0.95,0.75,1.9159,1.8327,11.5128,277.3925,-,0,-1
3158696,0.587257,0.587257,224,718,0.8,1.1,0.8,2.2,0.67,0.75,1.7757,1.7064,13.7202,277.3925,-,0,-1
3160442,0.593811,0.593807,260,183,1.2,1.7,1.9,4.2,0.55,0.46,1.7546,1.6875,14.1633,292.8258,-,0,-1
3162203,0.652665,0.652663,270,687,1.4,2.0,1.8,5.1,0.32,0.43,1.6029,1.5377,14.1443,180.6685,-,0,-1
3163597,0.570697,0.570697,265,160,0.8,1.0,1.3,1.1,0.7,0.6,1.7882,1.7551,27.8242,345.4231,-,0,-1
3170992,0.527191,0.527162,280,340,1.1,2.7,1.9,19.4,0.63,0.51,1.9675,1.9675,14.1553,14.1814,-,7,0
3173902,0.302423,0.302424,286,166,1.6,1.7,2.7,3.4,0.26,0.23,3.3744,3.3094,14.7536,353.3569,-,0,-1
3176620,0.589604,0.589602,292,730,1.3,2.0,2.3,7.2,0.92,1.35,1.7638,1.7009,14.7612,208.5506,-,0,-1
3182815,0.650716,0.6507,491,394,0.9,1.8,1.2,5.6,0.9,1.27,1.5706,1.605,29.577,14.6746,-,0,-1
3183285,0.349653,0.349664,485,588,1.2,2.8,4.1,15.7,0.48,0.58,2.8939,2.8654,29.4768,181.8182,-,5,1
3186870,0.68876,0.688761,489,522,1.1,1.1,2.3,2.8,0.51,0.54,1.4858,1.4573,29.4898,185.0139,-,0,-1
3196582,0.268017,0.268018,479,172,2.5,3.4,8.6,10.1,0.35,0.51,3.765,3.8361,29.5203,9.5256,-,10,1
3196780,0.504148,0.504199,475,286,2.2,3.2,9.3,21.5,0.81,0.85,2.0029,1.9889,51.7331,181.653,-,12,1
3210786,0.507242,0.507249,294,537,0.7,1.6,0.6,4.5,1.04,0.97,2.0392,1.9871,14.7623,63.8978,-,0,-1
3211928,0.468325,0.999489,291,27,1.2,8.2,2.2,119.7,1.13,732.24,2.203,1.0087,14.7634,121.8027,-,0,-1
3218931,0.693979,0.693939,274,743,2.6,2.9,28.8,14.9,0.79,0.71,1.5088,1.4459,14.7395,205.5498,-,13,0
3219035,0.326746,0.326509,376,168,3.9,2.6,23.9,11.5,0.32,0.23,3.1287,3.0661,14.6692,294.1176,-,10,1
3219476,0.667174,0.667168,344,68,0.7,1.2,0.6,2.4,0.61,0.93,1.5667,1.5064,14.7438,133.6898,-,0,0
3221817,0.623799,0.623813,303,712,2.4,4.8,5.2,31.3,0.52,0.62,1.6709,1.6086,14.7471,180.3427,-,6,0
3242671,0.629012,0.629018,277,612,0.9,1.0,0.9,1.4,0.47,0.62,1.6602,1.5947,14.1985,203.0457,-,0,-1
3246187,0.559648,0.559651,277,207,1.0,2.0,1.8,6.6,0.75,0.58,1.8546,1.7901,14.7667,306.7485,-,0,-1
3254178,0.558092,0.558096,209,421,1.0,1.4,1.4,3.3,0.66,0.97,1.8621,1.7953,14.2207,284.495,-,0,-1
3265838,0.302896,0.302899,264,629,1.0,1.1,1.1,1.2,0.38,0.36,3.3691,3.3061,14.7787,212.766,-,0,-1
3280045,0.345708,0.345716,503,531,2.0,1.4,8.9,2.3,0.33,0.32,2.9265,2.898,29.5116,182.6484,-,0,-1
3294319,0.55546,0.555473,802,169,1.9,4.7,10.4,40.0,0.76,0.88,1.8342,1.8673,29.4855,14.9098,-,6,1
3305492,0.557472,0.55747,214,704,1.1,1.6,1.4,3.5,0.83,1.15,1.8276,1.8634,29.5683,14.3647,-,0,-1
3310970,0.690568,0.690583,99,224,0.9,1.5,1.0,4.0,0.84,0.87,1.4898,1.4513,23.9693,311.5265,-,0,-1
3315947,0.499284,0.577304,82,824,2.9,2.0,11.8,12.9,3418.55,1.02,2.0718,1.7388,14.5001,152.3229,-,0,-1
3329934,0.333024,0.339151,183,623,4.2,1.9,15.2,4.3,7.87,0.5,3.0573,2.955,18.3453,153.7279,-,0,-1
3332343,0.634734,0.634733,193,324,0.8,1.1,0.8,1.8,0.45,0.68,1.6094,1.579,29.4811,286.533,-,0,-1
3343188,0.562273,0.56227,466,552,0.8,1.3,1.0,3.0,0.85,0.81,1.8151,1.7839,27.3448,183.8235,-,0,-1
3351542,0.314669,1.801953,193,18,1.5,1.0,2.2,18.8,0.31,138.09,3.2642,0.555,11.5989,0.0,-,0,-1
3356801,0.337672,0.337667,377,437,1.3,1.2,4.3,2.2,0.34,0.3,2.9953,2.9808,29.5858,51.9211,-,0,-1
3377349,0.584204,0.584209,547,171,1.6,1.4,6.9,2.4,0.64,0.98,1.7457,1.778,29.4377,15.0818,-,0,-1
3389834,0.725559,0.725566,270,528,1.7,1.3,5.9,2.5,0.87,1.07,1.4121,1.3837,29.5727,182.8154,-,0,-1
3391290,0.652728,0.652721,281,521,1.1,2.0,2.3,9.1,0.87,1.13,1.5687,1.5907,27.2851,17.0503,-,0,-1
3393080,0.717185,0.717183,205,498,0.8,1.1,0.9,1.9,0.49,0.71,1.4309,1.3998,27.3635,182.6484,-,0,-1
3405178,0.579231,0.579204,256,509,1.0,1.5,1.1,3.8,0.75,1.06,1.7785,1.7319,19.216,185.1852,-,6,0
3420024,0.554442,1.960897,231,15,1.1,1.0,1.9,321945.6,0.78,18574.25,1.8713,0.518,14.7732,125.2348,-,0,-1
3437725,0.542457,0.542478,266,355,1.5,6.3,3.5,64.8,0.67,1.07,1.9231,1.9231,12.5557,12.5447,-,7,1
3440695,0.496917,0.496911,282,502,1.3,3.8,8.0,40.8,0.83,1.18,2.0219,2.0173,105.8201,205.1282,-,0,-1
3441938,0.48315,0.483141,283,624,1.1,2.2,1.9,16.8,0.97,1.01,2.1369,2.1033,14.9031,29.8151,-,0,-1
3442109,0.590891,0.59089,191,185,1.1,1.5,4.7,3.7,0.74,0.76,1.6959,1.6961,279.7203,270.2703,-,0,-1
3453897,0.551537,0.551548,272,189,1.1,1.3,1.6,3.0,0.74,0.76,1.816,1.816,341.8803,345.4231,-,0,-1
3463199,0.334718,0.33471,297,579,0.7,2.3,0.6,11.3,0.51,0.67,3.0584,2.9952,14.1153,133.2445,-,0,-1
3466279,0.487819,0.487821,222,668,0.9,2.8,2.3,13.3,1.11,1.47,2.0735,2.0735,42.4989,42.4538,-,0,-1
3469698,0.534471,0.534474,259,381,1.0,1.2,1.6,2.1,0.94,0.73,1.9369,1.9368,15.1791,15.2033,-,0,-1
3481248,0.556293,0.556286,251,359,1.1,1.1,2.4,2.1,0.76,0.59,1.8655,1.8013,14.7373,276.2431,-,0,-1
3491287,0.490986,0.490995,483,504,1.4,3.8,4.1,37.9,0.94,0.8,2.0537,2.0537,58.8408,58.8755,-,0,-1
3497192,0.316746,0.316743,500,503,1.4,1.3,3.4,1.8,0.4,0.34,3.191,3.233,29.4898,13.19,-,0,-1
3502136,0.366638,1.000057,465,48,1.2,7.1,2.4,30.1,0.34,17451.37,2.7614,1.0195,29.4942,51.1509,-,0,-1
3507643,0.801141,0.801132,461,277,1.6,0.9,7.3,1.3,0.37,0.43,1.2821,1.2538,29.529,181.1594,Z,0,2
3511281,0.547609,0.547618,449,271,1.0,2.3,1.3,13.1,0.67,0.75,1.8601,1.8316,29.4464,180.8318,-,0,-1
3512757,0.498639,0.519834,238,587,2.4,4.0,12.1,36.9,6.74,0.95,2.0125,1.9632,142.4501,25.3229,-,0,-1
3520413,0.358502,0.358504,358,1199,1.7,1.3,7.6,1.9,0.34,0.34,2.8572,2.7942,14.7362,207.6843,-,0,-1
3522846,0.708725,0.354362,305,179,0.7,1.1,0.6,1.5,0.44,0.31,1.4449,2.8284,29.4594,156.7398,-,0,-1
3526221,0.673252,0.673256,305,608,0.8,1.2,0.6,2.0,0.55,0.77,1.5202,1.4969,28.6944,86.2813,-,0,-1
3540655,0.587417,0.587423,271,763,0.9,1.0,1.0,2.2,0.64,0.63,1.7701,1.7058,14.7569,290.6977,-,0,-1
3541085,0.527475,0.527491,288,595,1.0,1.7,1.0,6.8,0.92,1.25,1.9493,1.9492,18.6968,18.7003,-,0,-1
3545171,0.654895,0.997162,272,47,1.1,9.8,1.7,240.2,0.65,1409153.02,1.5781,1.0284,19.558,39.1696,-,0,-1
3549974,0.371176,1.419027,229,18,1.8,0.4,3.7,0.2,0.45,5.76,2.7639,0.7077,14.3277,336.1345,-,0,-1
3553152,0.611915,0.611917,228,636,0.9,1.2,1.1,2.8,0.62,0.86,1.6963,1.639,16.107,210.084,-,0,-1
3558911,0.499313,0.522502,272,630,3.3,2.1,23.5,15.8,5236.48,0.96,2.009,1.9583,160.6426,22.5225,-,0,-1
3563952,0.613471,0.613469,234,643,0.9,1.5,1.7,2.8,0.43,0.59,1.6926,1.6348,15.9923,211.1932,-,0,-1
3564769,0.940439,0.470155,238,132,1.4,4.8,2.7,29.1,0.8,0.58,1.0972,2.13,29.5552,330.033,-,0,-1
3574728,0.663906,0.663906,278,632,0.6,1.5,0.6,2.5,0.84,1.17,1.5091,1.5113,352.1127,198.4127,-,0,-1
