LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
4993440,0.148597,0.651565,0.400081,4.384779,583,0.0599188895787448,5.4,2.1,1.380095481653303,126.5,12.6,15.02,0.66,62,0.0284075889674286,1.3,1.0,0.2930301494637005,90.1,9.2,15.0,0.43,6.7296,6.7634,29.5508,0.0065,44.0699,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,1.25717,,,6.0,period
5013159,0.123271,0.651565,0.387418,5.285631,375,0.0650857666794369,3.6,1.5,1.071772830085796,43.4,7.0,15.57,0.72,62,0.0284075889674286,1.3,1.0,0.5108975710698597,105.1,11.9,15.0,0.43,8.1122,8.2369,8.0173,0.0015,13.3275,1.5348,1.5836,20.4939,0.0872,4.7024,0.29,1.36363,,,6.0,period
5037593,0.217048,0.651565,0.434306,3.00194,340,0.1401846847303073,16.0,2.6,0.76723432614938,58.4,8.2,15.19,0.45,62,0.0284075889674286,1.3,1.0,0.469381311620543,99.2,13.4,15.0,0.43,4.6073,4.6778,14.1743,0.0147,19.313,1.5348,1.5836,20.4939,0.0872,4.7024,0.02,1.00049,,L,6.0,period
5051584,0.956605,0.651565,0.804085,0.681122,334,0.5343734538834456,20.0,3.8,1.0489280233376868,23.0,4.1,15.57,0.25,62,0.0284075889674286,1.3,1.0,0.4874877654270563,98.1,13.4,15.0,0.43,1.0454,1.0498,225.9887,0.003,3.3718,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,0.37936,,L,8.0,period
5106418,0.62476,0.651565,0.638162,1.042904,280,0.16518548649543,3.4,1.7,0.5506753790208345,11.2,3.5,15.08,0.24,62,0.0284075889674286,1.3,1.0,0.6282319575665891,110.7,13.5,15.0,0.43,1.6006,1.675,13.4508,0.0246,6.1331,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,0.042,,,6.0,period
5193640,0.865502,0.651565,0.758534,0.752817,525,0.1113856288873405,10.1,1.5,0.4205600979645264,18.8,1.6,15.29,0.27,62,0.0284075889674286,1.3,1.0,0.7909380938894108,112.1,14.1,15.0,0.43,1.1554,1.2072,19.2994,0.013,7.0357,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,0.28204,,,6.0,period
5197992,0.135442,0.651565,0.393504,4.810657,340,0.3181143688670896,6.0,1.3,0.9436646214759924,7.7,1.7,15.31,0.1,62,0.0284075889674286,1.3,1.0,0.2895596770228896,106.6,11.9,15.0,0.43,7.3832,7.4171,29.5116,0.0014,29.6304,1.5348,1.5836,20.4939,0.0872,4.7024,0.33,1.31161,,,6.0,period
5224341,0.183219,0.651565,0.417392,3.556209,601,0.051388436676324,5.4,1.6,1.49690891361072,69.6,8.9,15.15,0.65,62,0.0284075889674286,1.3,1.0,0.2341486790740083,65.1,9.8,15.0,0.43,5.4579,5.4918,29.5334,0.009,38.1567,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.12208,,,6.0,period
5238090,0.526184,0.651565,0.588874,1.238284,572,0.1561314700727843,6.9,1.4,0.9471997768935289,12.5,1.6,15.42,0.23,62,0.0284075889674286,1.3,1.0,0.5635588469184235,117.4,9.9,15.0,0.43,1.9005,1.9516,19.558,0.0071,13.8021,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,0.21292,,,6.0,period
5283387,0.134731,0.651565,0.393148,4.836044,615,0.0934448069311828,0.6,0.7,2.404979059553193,6.1,2.8,16.59,0.6,62,0.0284075889674286,1.3,1.0,0.4308894645580857,105.2,11.0,15.0,0.43,7.4222,7.4561,29.529,0.006,47.0097,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.3146,,,6.0,period
5291858,0.138577,0.651565,0.395071,4.701826,598,0.0958654251227561,3.4,1.6,4.541889623200591,28.9,6.0,15.85,0.6,62,0.0284075889674286,1.3,1.0,0.4016447027608892,94.6,11.2,15.0,0.43,7.2162,7.2501,29.5465,0.0031,38.7195,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.29847,,,6.0,period
5307666,0.325524,0.651565,0.488544,2.001588,261,0.1740111906661095,36.1,4.2,0.8292351357138092,76.5,6.9,14.63,0.32,62,0.0284075889674286,1.3,1.0,0.2907167860095158,99.1,9.2,15.0,0.43,3.072,3.0748,347.8261,0.0051,9.177,1.5348,1.5836,20.4939,0.0872,4.7024,0.11,0.66737,,L,7.0,period
5327549,0.129657,0.651565,0.390611,5.025298,365,0.0747808539346901,1.4,1.1,1.2790945805233551,18.8,4.6,15.98,0.69,62,0.0284075889674286,1.3,1.0,0.2666120849230592,79.7,9.5,15.0,0.43,7.7126,7.8375,8.0112,0.0026,17.5071,1.5348,1.5836,20.4939,0.0872,4.7024,0.26,1.33613,,,6.0,period
5415049,0.183683,0.651565,0.417624,3.547225,287,0.1802324334349837,2.3,1.4,0.7106297272957202,8.3,3.2,15.58,0.27,62,0.0284075889674286,1.3,1.0,0.3710642698753036,106.8,11.2,15.0,0.43,5.4442,5.5148,14.1533,0.0062,14.3347,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,1.12034,,,6.0,period
5461623,0.624661,0.651565,0.638113,1.04307,316,0.1513939547360766,26.1,3.4,0.6916628359052983,45.3,4.6,14.7,0.37,62,0.0284075889674286,1.3,1.0,0.2852172476424702,90.0,10.3,15.0,0.43,1.6009,1.6463,22.0095,0.0054,5.1476,1.5348,1.5836,20.4939,0.0872,4.7024,0.06,0.04216,,L,7.0,period
5524751,0.130282,0.651565,0.390924,5.00119,435,0.1302533564275863,1.0,0.8,1.578501450283549,4.6,2.4,16.81,0.6,62,0.0284075889674286,1.3,1.0,0.2911814876730896,98.2,11.1,15.0,0.43,7.6756,7.7095,29.4985,0.0083,44.8824,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.33346,,,6.0,period
5543919,0.093344,0.651565,0.372454,6.980256,539,0.194540674025256,1.1,1.0,1.2966675171540745,4.2,2.3,16.16,0.23,62,0.0284075889674286,1.3,1.0,0.3129983552468832,117.6,14.5,15.0,0.43,10.7131,10.747,29.4855,0.0076,51.4864,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.49876,,,6.0,period
5592156,0.169966,0.651565,0.410766,3.833502,532,0.0452964175195724,4.7,1.8,1.4544296150389584,113.7,11.5,15.11,0.86,62,0.0284075889674286,1.3,1.0,0.4007389450384513,113.5,13.6,15.0,0.43,5.8835,5.9174,29.5552,0.0144,44.9014,1.5348,1.5836,20.4939,0.0872,4.7024,0.43,1.17244,,,6.0,period
5622533,0.12486,0.651565,0.388212,5.218365,594,0.0515367399064402,2.8,1.3,1.8688761450900493,72.5,10.0,15.26,0.6,62,0.0284075889674286,1.3,1.0,0.430437296838113,102.0,12.1,15.0,0.43,8.009,8.0428,29.5334,0.008,46.3252,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.35675,,,6.0,period
5627751,0.144829,0.651565,0.398197,4.498857,592,0.0586488695201235,6.8,2.4,1.5930898354175749,149.1,14.5,14.82,0.65,62,0.0284075889674286,1.3,1.0,0.2523844000688596,85.0,10.5,15.0,0.43,6.9047,6.9386,29.5159,0.0066,41.3058,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.27258,,,6.0,period
5642558,0.112855,0.651565,0.38221,5.77347,557,0.0622834569509574,5.3,1.7,1.5315577144622,57.7,7.9,15.38,0.64,62,0.0284075889674286,1.3,1.0,0.5027151841075578,106.3,11.5,15.0,0.43,8.861,8.8948,29.5508,0.0024,39.5256,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,1.40946,,,6.0,period
5649548,0.13883,0.651565,0.395198,4.693258,560,0.0640985126953238,4.7,1.7,1.973049100478408,74.8,9.6,15.36,0.71,62,0.0284075889674286,1.3,1.0,0.4360111200296164,114.2,12.6,15.0,0.43,7.2031,7.2369,29.5377,0.0051,35.7447,1.5348,1.5836,20.4939,0.0872,4.7024,0.28,1.29741,,,6.0,period
5673844,0.131293,0.651565,0.391429,4.962679,310,0.0748521473602953,2.8,1.4,1.3300734377123398,33.9,5.8,15.53,0.62,62,0.0284075889674286,1.3,1.0,0.4957765525220564,112.1,12.0,15.0,0.43,7.6165,7.7412,8.0199,0.0035,20.7533,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.32916,,,6.0,period
5680190,0.131213,0.651565,0.391389,4.965705,342,0.1712005010275646,12.2,3.3,0.8067230175838088,56.7,7.0,14.84,0.35,62,0.0284075889674286,1.3,1.0,0.3215644899073155,96.6,10.4,15.0,0.43,7.6212,7.6579,27.2702,0.0036,14.2053,1.5348,1.5836,20.4939,0.0872,4.7024,0.08,1.3295,,L,7.0,period
5759655,0.243926,0.651565,0.447745,2.671158,297,0.0694016455253321,1.5,1.1,0.8277539613106147,16.1,4.1,15.96,0.73,62,0.0284075889674286,1.3,1.0,0.268184380605816,99.8,10.6,15.0,0.43,4.0996,4.1349,28.3447,0.0144,25.5099,1.5348,1.5836,20.4939,0.0872,4.7024,0.3,0.91043,,,6.0,period
5806281,0.132629,0.651565,0.392097,4.912689,296,0.1300341220352838,1.7,1.2,0.6437534193406278,10.8,3.4,16.06,0.59,62,0.0284075889674286,1.3,1.0,0.3035896344692793,92.1,11.2,15.0,0.43,7.5398,7.5736,29.5552,0.0068,21.9751,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,1.32349,,,6.0,period
5892467,0.398798,0.651565,0.525182,1.633822,537,0.2784877920870585,2.9,1.5,0.8643889541175233,5.9,2.1,16.03,0.27,62,0.0284075889674286,1.3,1.0,0.3252617762728524,106.5,13.0,15.0,0.43,2.5075,2.5245,58.9797,0.0087,9.5772,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,0.48129,,,6.0,period
5893635,0.283859,0.651565,0.467712,2.295383,572,0.1183628025551575,8.6,1.3,0.8288889243370157,19.6,3.9,15.4,0.25,62,0.0284075889674286,1.3,1.0,0.3523983477523942,91.0,9.3,15.0,0.43,3.5229,3.5398,59.0667,0.0114,36.7582,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,0.78618,,,6.0,period
5898616,0.481623,0.651565,0.566594,1.352853,544,0.2161159516208302,1.8,1.1,1.131254840852972,3.2,1.3,16.11,0.22,62,0.0284075889674286,1.3,1.0,0.2869395372351464,87.4,10.1,15.0,0.43,2.0763,2.113,27.222,0.0127,16.5983,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.29994,,,6.0,period
5925875,0.163373,0.651565,0.407469,3.988205,538,0.0823834713989679,15.7,3.5,1.4042329885133038,194.7,15.9,14.37,0.44,62,0.0284075889674286,1.3,1.0,0.3197860800926483,99.4,9.7,15.0,0.43,6.121,6.1549,29.5116,0.0186,40.6808,1.5348,1.5836,20.4939,0.0872,4.7024,0.01,1.19811,,L,6.0,period
5927389,0.872324,0.651565,0.761944,0.74693,526,0.1545264267329345,3.4,1.4,0.5560414233134283,6.2,1.4,15.71,0.26,62,0.0284075889674286,1.3,1.0,0.3334838144574842,104.0,9.7,15.0,0.43,1.1464,1.183,27.3224,0.0084,9.4691,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,0.28973,,,6.0,period
5979243,0.143837,0.651565,0.397701,4.529885,560,0.0805961047693709,2.0,1.1,1.6634238723502266,22.5,5.6,15.87,0.6,62,0.0284075889674286,1.3,1.0,0.4164194488033368,97.5,10.6,15.0,0.43,6.9523,6.9862,29.529,0.0105,42.1963,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.27666,,,6.0,period
5990278,0.127498,0.651565,0.389532,5.110394,649,0.0945115313189673,0.7,0.8,1.722685823818192,7.2,3.0,16.6,0.66,62,0.0284075889674286,1.3,1.0,0.6245231619610174,119.6,11.4,15.0,0.43,7.8432,7.8771,29.5203,0.0097,47.4101,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,1.34538,,,6.0,period
6009761,0.151059,0.651565,0.401312,4.313315,602,0.1936095159005339,2.0,1.2,1.1931423044996146,5.9,2.0,16.0,0.25,62,0.0284075889674286,1.3,1.0,0.1901418510160536,102.7,11.6,15.0,0.43,6.62,6.6538,29.529,0.0028,29.4678,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.24717,,,6.0,period
6018480,0.16079,0.651565,0.406177,4.052273,412,0.0784865568344597,46.2,4.9,0.6292105174854827,384.0,20.3,14.2,0.58,62,0.0284075889674286,1.3,1.0,0.3554998383495264,105.8,10.0,15.0,0.43,6.2193,6.2221,356.5062,0.0095,31.8874,1.5348,1.5836,20.4939,0.0872,4.7024,0.15,1.20828,,L,7.0,period
6023067,1.332815,0.651565,0.99219,0.488864,500,0.0711064928417806,2.6,1.2,0.9154057225077132,11.7,1.9,16.02,0.8,62,0.0284075889674286,1.3,1.0,0.3368638066818194,95.9,11.7,15.0,0.43,0.7503,0.7672,59.2417,0.0097,7.0164,1.5348,1.5836,20.4939,0.0872,4.7024,0.37,0.68661,,,6.0,period
6086140,0.154812,0.651565,0.403188,4.20875,281,0.146650417680545,14.8,2.5,0.88584300706119,41.8,6.6,14.66,0.23,62,0.0284075889674286,1.3,1.0,0.3666211968755149,99.6,10.6,15.0,0.43,6.4594,6.4961,27.3,0.0073,28.2398,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.23206,,L,8.0,period
6185424,0.177876,0.651565,0.41472,3.663029,288,0.1804045287365165,1.0,1.0,0.5772256648911192,3.4,1.9,16.18,0.27,62,0.0284075889674286,1.3,1.0,0.3123090132655621,83.4,9.8,15.0,0.43,5.6219,5.6558,29.5421,0.0111,19.0621,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,1.14219,,,6.0,period
6196864,0.217251,0.651565,0.434408,2.999135,273,0.1482104538810356,14.8,3.8,0.688530788902813,72.0,9.3,14.62,0.37,62,0.0284075889674286,1.3,1.0,0.42131471260672,99.2,12.6,15.0,0.43,4.603,4.6395,27.356,0.0147,11.6983,1.5348,1.5836,20.4939,0.0872,4.7024,0.06,0.99978,,L,7.0,period
6204236,0.846546,0.651565,0.749056,0.769675,304,0.0485247173516505,8.5,2.2,0.3319596351987945,47.4,3.7,14.54,0.67,62,0.0284075889674286,1.3,1.0,0.2490564646061738,97.1,10.2,15.0,0.43,1.1813,1.2152,29.4898,0.0177,7.3795,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.2603,,,6.0,period
6355447,0.126402,0.651565,0.388984,5.154705,472,0.0636296738238713,4.9,1.8,1.936257511896234,63.5,9.0,15.25,0.68,62,0.0284075889674286,1.3,1.0,0.2633525359393369,99.4,8.8,15.0,0.43,7.9113,7.9451,29.5334,0.0056,42.361,1.5348,1.5836,20.4939,0.0872,4.7024,0.25,1.35009,,,6.0,period
6357779,0.135869,0.651565,0.393717,4.795538,574,0.0823876336440446,14.2,3.3,1.35249278000118,170.2,14.4,14.7,0.62,62,0.0284075889674286,1.3,1.0,0.4400532514620031,109.6,11.5,15.0,0.43,7.3601,7.3939,29.5029,0.0105,46.8858,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.30981,,L,8.0,period
6358688,0.121643,0.651565,0.386604,5.356371,480,0.1020060588784185,61.5,6.9,1.312195130491164,311.8,19.0,14.17,0.65,62,0.0284075889674286,1.3,1.0,0.7626530323705494,120.6,13.0,15.0,0.43,8.2208,8.2547,29.4985,0.0055,45.1439,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.37071,,L,9.0,period
6370739,0.384529,0.651565,0.518047,1.69445,631,0.1267555320674621,61.7,7.1,1.6155674494588463,257.3,17.2,14.06,0.47,62,0.0284075889674286,1.3,1.0,0.226309438532535,104.2,11.9,15.0,0.43,2.6006,2.6175,59.0667,0.0166,30.7714,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,0.51547,,L,7.0,period
6398114,0.125087,0.651565,0.388326,5.208895,382,0.0847270436687039,3.5,1.6,2.082952204387928,36.1,6.7,15.56,0.69,62,0.0284075889674286,1.3,1.0,0.3151464393800446,95.8,11.0,15.0,0.43,7.9944,8.0284,29.4594,0.0055,41.6562,1.5348,1.5836,20.4939,0.0872,4.7024,0.26,1.35576,,,6.0,period
6405008,0.14709,0.651565,0.399327,4.429703,362,0.1096029304576453,36.0,4.6,0.887664508444693,230.7,18.0,14.36,0.42,62,0.0284075889674286,1.3,1.0,0.2832977374017997,81.8,10.8,15.0,0.43,6.7986,6.8324,29.5639,0.0043,17.1024,1.5348,1.5836,20.4939,0.0872,4.7024,0.01,1.26331,,L,7.0,period
6523661,0.129506,0.651565,0.390536,5.031157,320,0.1734113603563785,5.1,1.8,0.7896432923772764,15.5,4.0,15.31,0.24,62,0.0284075889674286,1.3,1.0,0.2204366685315042,90.4,12.7,15.0,0.43,7.7217,7.7923,14.1663,0.0116,38.9147,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.33678,,,6.0,period
6525578,0.186595,0.651565,0.41908,3.491867,297,0.0554765865362691,12.8,2.5,1.1724923717849511,150.1,13.8,14.8,0.79,62,0.0284075889674286,1.3,1.0,0.4381654610841112,106.1,11.1,15.0,0.43,5.3592,5.4298,14.1583,0.0055,15.3847,1.5348,1.5836,20.4939,0.0872,4.7024,0.36,1.1095,,L,8.0,period
6532857,0.226226,0.651565,0.438896,2.880151,335,0.0691706554861834,1.5,1.2,0.4430937524404632,16.4,4.1,15.67,0.6,62,0.0284075889674286,1.3,1.0,0.5313601981337019,118.2,13.6,15.0,0.43,4.4203,4.4556,28.3286,0.0129,27.8555,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,0.96911,,,6.0,period
6540259,0.145969,0.651565,0.398767,4.463722,276,0.089418865251806,1.1,1.1,1.001452935152254,10.2,3.3,16.09,0.64,62,0.0284075889674286,1.3,1.0,0.1739345534764682,87.4,11.0,15.0,0.43,6.8508,6.9185,14.7667,0.0059,21.506,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,1.2679,,,6.0,period
6543801,0.159769,0.651565,0.405667,4.078169,259,0.0718266262878629,9.2,2.9,0.6195229618316279,135.6,12.3,14.61,0.74,62,0.0284075889674286,1.3,1.0,0.2944293728488956,97.0,10.0,15.0,0.43,6.259,6.3268,14.7504,0.0055,11.8228,1.5348,1.5836,20.4939,0.0872,4.7024,0.31,1.21231,,L,8.0,period
6573810,0.965498,0.651565,0.808532,0.674849,301,0.0909471575759455,6.1,1.5,0.2346220306426015,18.6,2.3,15.26,0.43,62,0.0284075889674286,1.3,1.0,0.1747077795831658,72.8,7.8,15.0,0.43,1.0357,1.0523,60.4412,0.052,9.0754,1.5348,1.5836,20.4939,0.0872,4.7024,0.0,0.38828,L,,,
6577281,0.556525,0.651565,0.604045,1.170774,296,0.0454472255608527,4.2,1.6,0.5883073817151764,63.7,6.1,15.06,0.82,62,0.0284075889674286,1.3,1.0,0.2006929587322356,79.3,9.1,15.0,0.43,1.7969,1.8655,14.5762,0.0277,12.8309,1.5348,1.5836,20.4939,0.0872,4.7024,0.39,0.15734,,,6.0,period
6647540,0.320494,0.651565,0.48603,2.033002,475,0.1191652032571285,56.3,4.7,0.679826407018859,130.9,8.2,14.54,0.47,62,0.0284075889674286,1.3,1.0,0.2430727123518105,78.1,10.3,15.0,0.43,3.1202,3.1541,29.5159,0.0037,14.8776,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,0.68117,,L,7.0,period
6667926,0.141332,0.651565,0.396448,4.610173,541,0.0451828524125822,4.5,1.4,1.7572519145956234,92.7,10.8,15.03,0.62,62,0.0284075889674286,1.3,1.0,0.777011850470634,126.3,12.7,15.0,0.43,7.0756,7.1094,29.5203,0.014,44.815,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.28701,,,6.0,period
6765858,0.142652,0.651565,0.397108,4.567514,411,0.0750143490016646,9.5,3.0,2.364150491660969,192.7,17.6,14.63,0.62,62,0.0284075889674286,1.3,1.0,0.1884624653267228,76.3,10.8,15.0,0.43,7.0101,7.044,29.4855,0.0055,34.9573,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.28155,,L,8.0,period
6879877,0.267085,0.651565,0.459325,2.439542,279,0.1096824055199441,1.6,1.1,0.6920338620659976,8.9,3.0,16.16,0.61,62,0.0284075889674286,1.3,1.0,0.3397269355804571,87.6,9.7,15.0,0.43,3.7441,3.9157,5.8302,0.0147,7.08,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,0.83705,,,6.0,period
6905120,0.134502,0.651565,0.393034,4.844277,301,0.0568771098808663,5.1,2.2,0.9917962863903438,99.3,11.0,14.86,0.77,62,0.0284075889674286,1.3,1.0,0.2644857025889008,76.3,9.5,15.0,0.43,7.4348,7.5054,14.1673,0.0054,30.7052,1.5348,1.5836,20.4939,0.0872,4.7024,0.34,1.31557,,,6.0,period
6946624,0.192918,0.651565,0.422242,3.377419,259,0.2126127891749939,2.0,1.5,0.6630038686873487,6.6,2.7,15.8,0.27,62,0.0284075889674286,1.3,1.0,0.4906803570915001,117.4,15.3,15.0,0.43,5.1835,5.2513,14.7591,0.009,17.6088,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,1.08622,,,6.0,period
6967477,0.250804,0.651565,0.451184,2.597905,279,0.0701055405522038,1.6,1.2,0.9211269704917556,26.6,5.6,15.65,0.62,62,0.0284075889674286,1.3,1.0,0.4941660669034153,117.4,12.3,15.0,0.43,3.9872,4.0055,54.615,0.0252,28.5816,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,0.88824,,,6.0,period
7020234,0.152857,0.651565,0.402211,4.262579,558,0.1362660409781013,3.3,1.0,1.344036423423746,9.7,3.0,15.29,0.17,62,0.0284075889674286,1.3,1.0,0.2394408745200757,77.7,9.3,15.0,0.43,6.5421,6.5759,29.5159,0.0103,43.872,1.5348,1.5836,20.4939,0.0872,4.7024,0.26,1.23992,,,6.0,period
7046937,0.169515,0.651565,0.41054,3.843701,563,0.0826935453539875,1.4,1.1,1.1534475738950205,18.2,4.5,15.97,0.66,62,0.0284075889674286,1.3,1.0,0.2347488477248954,86.3,8.6,15.0,0.43,5.8992,5.933,29.5247,0.0148,43.3001,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,1.17419,,,6.0,period
7055103,0.396697,0.651565,0.524131,1.642475,254,0.1137633392217935,88.1,7.5,1.2177731879799707,486.7,24.6,13.94,0.55,62,0.0284075889674286,1.3,1.0,0.4197061459905569,94.2,11.5,15.0,0.43,2.5208,2.533,81.9336,0.0204,16.0749,1.5348,1.5836,20.4939,0.0872,4.7024,0.12,0.48627,,L,8.0,period
7246122,0.614192,0.651565,0.632878,1.060849,313,0.1623003536749056,1.4,1.1,0.3773430830940018,4.0,1.5,16.27,0.39,62,0.0284075889674286,1.3,1.0,0.4911312000574416,115.3,13.3,15.0,0.43,1.6282,1.6538,39.032,0.0516,8.1479,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,0.05905,L,,,
7402989,0.80293,0.651565,0.727248,0.811484,492,0.0564806898310172,29.5,2.4,0.9842181535108462,56.1,5.1,15.32,1.02,62,0.0284075889674286,1.3,1.0,0.4769108233053921,100.6,13.8,15.0,0.43,1.2454,1.2624,58.8755,0.0033,9.1283,1.5348,1.5836,20.4939,0.0872,4.7024,0.59,0.20813,,,6.0,period
7405066,0.126698,0.651565,0.389131,5.142662,544,0.1093636322749347,5.4,1.5,1.7023163529536502,36.1,4.3,15.84,0.69,62,0.0284075889674286,1.3,1.0,0.4283462803005112,105.2,10.4,15.0,0.43,7.8928,7.9097,59.0145,0.0122,61.8975,1.5348,1.5836,20.4939,0.0872,4.7024,0.26,1.34882,,,6.0,period
7663665,0.138193,0.651565,0.394879,4.714891,490,0.0854823041081831,11.5,3.1,0.8937590555335524,117.3,11.0,14.89,0.64,62,0.0284075889674286,1.3,1.0,0.2421125410982517,69.5,8.3,15.0,0.43,7.2363,7.2702,29.5247,0.0119,43.8566,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,1.30007,,L,8.0,period
7776100,0.260878,0.651565,0.456221,2.497585,255,0.0551655708211948,2.9,1.4,1.2093317503031378,43.9,7.4,15.37,0.64,62,0.0284075889674286,1.3,1.0,0.2846221560817311,91.0,10.4,15.0,0.43,3.8332,3.8686,28.2725,0.0102,11.0006,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.85635,,,6.0,period
7834923,0.15243,0.651565,0.401998,4.274519,369,0.2601447706741657,27.8,3.6,1.1515833248912877,51.5,6.5,14.71,0.2,62,0.0284075889674286,1.3,1.0,0.3141385137958052,68.1,10.1,15.0,0.43,6.5604,6.5726,82.0345,0.0035,24.608,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,1.24164,,L,8.0,period
7838350,0.15076,0.651565,0.401162,4.321869,362,0.3670327730439638,3.5,1.4,1.7406615410475177,5.1,2.4,15.95,0.16,62,0.0284075889674286,1.3,1.0,0.3161644908451382,82.6,10.9,15.0,0.43,6.6331,6.6669,29.5203,0.0026,21.5604,1.5348,1.5836,20.4939,0.0872,4.7024,0.27,1.24839,,,6.0,period
7918398,0.249133,0.651565,0.450349,2.61533,251,0.07880477088687,0.8,0.8,0.630362259571354,5.8,2.4,16.43,0.99,62,0.0284075889674286,1.3,1.0,0.5431966833536674,106.9,13.6,15.0,0.43,4.0139,4.1558,7.046,0.008,12.2799,1.5348,1.5836,20.4939,0.0872,4.7024,0.56,0.8936,,,6.0,period
8008705,0.148387,0.651565,0.399976,4.390984,308,0.1937326338646681,77.9,6.4,0.8523775289526775,155.3,14.6,14.33,0.34,62,0.0284075889674286,1.3,1.0,0.1455530240595987,88.8,9.6,15.0,0.43,6.7392,6.773,29.577,0.0052,21.5342,1.5348,1.5836,20.4939,0.0872,4.7024,0.09,1.25802,,L,8.0,period
8085095,0.170509,0.651565,0.411037,3.821294,325,0.3393258567797655,1.5,1.2,0.988639664142758,2.7,1.5,16.34,0.21,62,0.0284075889674286,1.3,1.0,0.4039829387370908,97.2,13.6,15.0,0.43,5.8648,5.9356,14.1303,0.0031,12.2086,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.17035,,,6.0,period
8174779,0.423434,0.651565,0.5375,1.538764,268,0.0853099307610326,5.8,2.0,0.8009412935843572,66.9,8.9,15.05,0.6,62,0.0284075889674286,1.3,1.0,0.2425461274820308,77.5,8.9,15.0,0.43,2.3616,2.3842,44.2772,0.0344,19.7855,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,0.42443,,,6.0,period
8209250,0.225435,0.651565,0.4385,2.890257,302,0.083195137232985,7.7,2.5,1.4119676059898063,85.0,9.4,14.61,0.51,62,0.0284075889674286,1.3,1.0,0.3644127223001142,99.9,10.6,15.0,0.43,4.4359,4.4698,29.4421,0.0073,11.7226,1.5348,1.5836,20.4939,0.0872,4.7024,0.08,0.97179,,L,7.0,period
8251303,0.152106,0.651565,0.401835,4.283625,507,0.0784451276308987,19.1,3.6,1.5698121095402873,218.5,15.4,14.29,0.58,62,0.0284075889674286,1.3,1.0,0.2462568051305181,93.5,8.1,15.0,0.43,6.5744,6.6082,29.5072,0.0155,45.9724,1.5348,1.5836,20.4939,0.0872,4.7024,0.15,1.24295,,L,6.0,period
