LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_chi2dof,L_chi2dofR,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Zchi2dof,Zchi2dofR,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
17547893,0.541471,0.541479,0.541475,1.000015,524,2.1,1.1,2.2,1.1,15.54,0.93,490,5.3,1.5,6.9,1.8,15.54,0.9,1.8468,1.9248,12.8312,0.0645,11.3975,1.8468,1.9248,12.8213,0.0175,10.6543,0.03,1e-05,,,5.0,
17555840,0.518813,0.518836,0.518824,1.000044,545,3.5,1.5,3.7,1.5,16.46,0.7,493,38.5,5.0,42.3,4.9,16.47,0.63,1.9275,1.9613,29.5902,0.039,11.4546,1.9274,1.9303,347.2222,0.0194,10.056,0.07,4e-05,,,5.0,
17586216,0.49917,0.499167,0.499168,0.999994,362,3.0,1.2,3.5,1.3,15.69,0.93,376,6.6,1.5,6.0,1.6,15.6,1.4,2.0033,2.0398,27.3935,0.0384,10.793,2.0033,2.0061,356.5062,0.0243,19.3758,0.47,1e-05,,,5.0,
17633750,0.572807,0.572802,0.572804,0.999991,317,1.6,1.1,1.7,1.1,15.8,0.69,454,6.8,1.8,7.2,1.7,15.85,0.6,1.7458,1.7824,27.3112,0.0422,8.5979,1.7458,1.7487,349.6503,0.0103,12.8635,0.09,1e-05,,,5.0,
17635845,0.534016,0.534026,0.534021,1.000019,491,25.0,3.1,35.6,3.3,13.83,0.93,54,7.4,1.8,6.0,1.7,13.85,0.92,1.8726,1.9065,29.5159,0.0388,9.6886,1.8726,1.8822,104.2209,0.0635,5.367,0.01,2e-05,Z,,,
17701075,0.651743,0.651746,0.651744,1.000005,296,1.4,0.9,1.3,1.0,14.89,0.85,533,5.5,1.5,7.1,1.7,14.81,1.17,1.5343,1.5697,28.2885,0.0851,9.186,1.5343,1.5976,15.8065,0.0039,7.4298,0.32,0.0,,,5.0,
18020957,0.260678,0.260678,0.260678,1.0,371,0.8,0.9,0.8,0.9,15.61,0.41,1308,5.4,1.5,5.4,1.5,15.57,0.38,3.8361,3.9038,14.7798,0.0324,16.0682,3.8361,3.9208,11.812,0.0004,28.3826,0.03,0.0,,,5.0,
19775800,0.310856,0.310867,0.310862,1.000035,292,2.2,1.3,2.7,1.3,15.69,0.46,2583,15.1,2.7,27.7,3.8,15.6,0.6,3.2169,3.2846,14.77,0.0215,10.4309,3.2168,3.3225,9.463,0.0004,17.3314,0.14,4e-05,,,5.0,
20565236,0.576146,0.576151,0.576148,1.000009,255,7.0,1.5,7.0,1.5,14.86,0.71,1367,14.6,2.5,15.0,2.6,14.8,0.66,1.7357,1.8061,14.1965,0.0337,6.9435,1.7357,1.7392,278.5515,0.0013,22.4259,0.05,1e-05,,,5.0,
21126144,0.547549,0.54755,0.547549,1.000002,574,5.1,1.2,5.1,1.2,14.75,0.86,472,6.6,1.7,6.5,1.7,14.69,0.87,1.8263,1.8603,29.4638,0.1136,14.3718,1.8263,1.8293,336.1345,0.0094,14.1436,0.01,0.0,,,5.0,
21134069,0.559149,0.559159,0.559154,1.000018,561,4.8,1.5,4.8,1.5,16.39,0.54,60,35.5,5.2,36.1,5.0,16.39,1.02,1.7884,1.8223,29.5159,0.0262,11.4556,1.7884,1.7912,355.8719,0.14,7.1838,0.48,2e-05,,,5.0,
21145823,0.542382,0.542373,0.542378,0.999983,308,4.1,1.6,5.4,1.7,14.49,0.89,247,4.0,1.6,9.6,2.0,14.37,1.23,1.8437,1.8776,29.5203,0.0797,6.3199,1.8437,1.9246,12.3732,0.0129,9.3771,0.34,2e-05,,,5.0,
21200464,0.55507,0.555074,0.555072,1.000007,531,3.6,1.3,3.5,1.3,14.73,0.95,504,5.4,1.7,5.6,1.7,14.67,0.94,1.8016,1.8353,29.6077,0.0441,10.5936,1.8016,1.8045,343.6426,0.0128,14.8367,0.01,1e-05,,,5.0,
21210238,0.624435,0.624436,0.624435,1.000002,586,0.9,0.9,0.9,0.9,16.66,0.41,271,6.3,2.2,6.3,2.1,16.82,0.59,1.6014,1.6354,29.4377,0.027,10.56,1.6014,1.6062,209.6436,0.0067,8.2718,0.18,0.0,,,5.0,
21215819,0.52438,0.524392,0.524386,1.000023,575,2.4,1.1,2.8,1.1,16.31,0.83,272,33.4,4.0,34.6,3.7,16.28,1.01,1.907,1.9549,20.8986,0.0512,15.1317,1.907,1.9549,20.8638,0.0097,15.1133,0.18,2e-05,,,5.0,
21216243,0.812046,0.812036,0.812041,0.999988,574,1.8,1.2,1.9,1.2,15.8,0.97,495,9.3,2.3,7.9,2.4,15.77,0.89,1.2315,1.2653,29.5159,0.0877,9.844,1.2315,1.2343,347.8261,0.0298,10.738,0.08,1e-05,,,5.0,
21225185,0.547807,0.547813,0.54781,1.000011,574,0.6,0.7,0.6,0.7,16.24,0.9,494,4.2,1.4,5.8,1.6,16.23,0.87,1.8255,1.8283,357.7818,0.0561,13.9306,1.8254,1.8283,353.9823,0.0162,16.8231,0.03,1e-05,,,5.0,
21235085,0.464773,0.464772,0.464773,0.999998,551,1.7,1.0,1.7,1.0,15.76,1.14,301,11.5,3.0,12.4,3.1,15.59,1.52,2.1516,2.226,13.43,0.0714,19.9566,2.1516,2.226,13.4318,0.0174,19.9629,0.38,0.0,,,5.0,
21248055,0.560703,0.560701,0.560702,0.999996,338,5.9,1.6,5.9,1.6,15.46,0.77,378,3.5,1.4,4.0,1.5,15.39,1.11,1.7835,1.8173,29.5465,0.053,8.283,1.7835,1.7945,90.5387,0.008,17.378,0.34,0.0,,,5.0,
21256776,0.490974,0.490967,0.49097,0.999986,371,1.4,0.9,1.3,0.8,15.67,1.05,379,7.8,1.8,8.7,2.0,15.51,1.42,2.0368,2.0538,58.7889,0.0964,13.3537,2.0368,2.0538,58.7372,0.0106,20.4242,0.37,1e-05,,,5.0,
21289833,0.655388,0.655403,0.655396,1.000023,269,8.9,2.1,9.1,2.0,15.84,0.7,1208,46.6,4.8,47.1,4.8,15.78,0.68,1.5258,1.5935,14.7689,0.0609,5.6754,1.5258,1.5392,74.5434,0.0071,10.8316,0.02,2e-05,,,5.0,
21298723,0.605271,0.605276,0.605274,1.000008,519,1.5,1.1,1.6,1.1,15.63,0.66,245,11.7,2.0,12.6,2.1,15.62,0.93,1.6522,1.655,355.2398,0.0836,12.9951,1.6521,1.6603,122.1001,0.0034,5.9239,0.27,1e-05,,,5.0,
21320462,0.547737,0.54773,0.547734,0.999987,306,1.8,1.0,1.6,1.0,15.99,0.83,685,4.5,1.6,5.5,1.6,16.04,0.74,1.8257,1.8963,14.1643,0.085,7.5264,1.8257,1.8393,73.692,0.0114,19.2711,0.09,1e-05,,,5.0,
21343608,0.617,0.617001,0.617001,1.000002,304,1.6,1.1,1.6,1.2,15.11,1.05,440,9.8,1.8,9.8,1.8,14.99,1.35,1.6207,1.6937,13.7118,0.0602,4.6324,1.6207,1.6413,48.6027,0.0034,11.8224,0.3,0.0,,,5.0,
21460667,0.534598,0.534601,0.5346,1.000006,441,3.7,1.7,4.1,1.7,15.52,0.86,485,17.8,2.5,17.5,2.5,15.45,0.83,1.8706,1.9044,29.5334,0.0519,12.4177,1.8706,1.9366,15.1332,0.0099,12.792,0.03,1e-05,,,5.0,
21468901,0.632846,0.632863,0.632854,1.000027,476,3.3,1.1,3.4,1.2,15.54,0.34,408,4.4,2.0,4.9,2.1,15.47,0.34,1.5802,1.614,29.529,0.0523,10.5221,1.5801,1.583,350.8772,0.0186,9.5367,0.0,3e-05,,,5.0,
21474739,0.462885,0.462875,0.46288,0.999978,512,11.1,1.8,18.7,2.0,14.33,0.83,469,6.3,2.0,11.0,2.2,14.29,0.81,2.1604,2.2392,12.6855,0.0665,18.0862,2.1604,2.1633,344.2341,0.0111,18.093,0.02,2e-05,,,5.0,
21488669,0.501644,0.501661,0.501653,1.000034,473,10.9,1.9,13.0,1.8,15.5,0.68,449,52.6,5.7,55.2,5.6,15.47,0.61,1.9934,2.0026,108.9918,0.0946,15.9093,1.9934,1.9981,211.1932,0.0313,17.1139,0.07,3e-05,,,5.0,
21492633,0.311278,0.31128,0.311279,1.000006,457,2.1,1.2,2.2,1.2,15.37,0.44,473,3.8,1.5,4.4,1.7,15.34,0.42,3.2126,3.2464,29.5377,0.0462,20.9961,3.2125,3.2154,350.2627,0.0095,22.8324,0.02,1e-05,,Z,8.0,period
21556651,0.614826,0.614808,0.614817,0.999971,572,6.5,1.8,7.5,2.0,15.55,0.66,450,19.1,3.1,20.7,3.1,15.58,0.57,1.6265,1.663,27.3523,0.0608,14.3024,1.6265,1.6295,335.5705,0.013,8.5717,0.09,3e-05,,,5.0,
21574229,0.531469,0.531472,0.53147,1.000006,373,0.8,0.8,0.9,0.8,16.19,1.01,304,5.6,1.8,4.2,1.8,16.08,1.32,1.8816,1.9422,16.5057,0.1155,13.7098,1.8816,1.9422,16.4989,0.026,16.4774,0.31,1e-05,,,5.0,
21577939,0.6326,0.632604,0.632602,1.000006,504,2.5,1.2,2.7,1.2,15.17,0.65,482,2.2,1.2,2.1,1.2,15.11,0.67,1.5808,1.6328,19.2197,0.0519,17.1963,1.5808,1.5837,341.2969,0.0151,11.8262,0.02,1e-05,,Z,8.0,period
21592715,0.556707,0.556701,0.556704,0.999989,368,0.8,0.8,0.8,0.8,16.23,0.77,414,5.6,1.7,5.9,1.6,16.13,0.8,1.7963,1.7991,352.1127,0.1092,16.4593,1.7963,1.8045,121.8027,0.0071,9.4858,0.03,1e-05,,,5.0,
21619184,0.557343,0.55732,0.557332,0.999959,335,10.1,2.3,12.8,2.6,15.02,0.68,605,21.3,3.7,27.7,3.5,14.93,0.64,1.7942,1.8309,27.2926,0.0625,11.6209,1.7943,1.7972,341.2969,0.0059,13.1416,0.04,4e-05,,,5.0,
21622547,0.574883,0.57488,0.574882,0.999995,256,3.7,1.6,3.5,1.6,14.56,0.72,603,3.4,1.3,3.2,1.3,14.5,0.71,1.7395,1.8175,12.8139,0.1019,6.1913,1.7395,1.753,73.9919,0.0099,15.0237,0.01,1e-05,,L,5.0,period
21640723,0.650454,0.650489,0.650472,1.000054,460,2.0,1.0,2.7,1.2,16.27,0.6,431,15.6,2.8,22.5,3.4,16.31,0.6,1.5374,1.6067,14.4248,0.0604,5.2817,1.5373,1.6065,14.4561,0.0155,6.2411,0.0,5e-05,,,5.0,
21648266,0.56615,0.566151,0.56615,1.000002,480,2.2,1.2,2.2,1.2,14.9,0.82,431,3.4,1.3,3.2,1.3,14.87,0.78,1.7663,1.8003,29.4421,0.0542,16.1974,1.7663,1.7713,199.4018,0.0071,9.1347,0.04,0.0,,Z,8.0,period
21688272,0.304803,0.30479,0.304796,0.999957,263,10.4,2.3,13.6,2.5,14.86,0.43,498,5.9,1.8,19.2,2.7,14.82,0.56,3.2808,3.3515,14.1493,0.0264,16.9207,3.281,3.2859,203.4588,0.005,17.0291,0.13,4e-05,,,5.0,
21719768,0.533555,0.533571,0.533563,1.00003,269,1.1,1.1,1.0,1.1,15.99,0.81,738,2.9,1.2,10.0,1.6,15.92,0.91,1.8742,1.942,14.7591,0.0692,9.4257,1.8742,1.9385,15.5557,0.025,18.8829,0.1,3e-05,,Z,5.0,period
21753974,0.527854,0.527856,0.527855,1.000004,260,4.8,1.8,4.6,1.8,14.62,0.91,433,6.4,1.7,6.5,1.6,14.53,0.94,1.8945,1.95,18.0002,0.0713,8.5522,1.8945,1.9486,18.4655,0.0247,23.0156,0.03,0.0,,,5.0,
21806402,0.592081,0.592104,0.592092,1.000039,592,7.4,1.6,8.6,1.7,15.33,0.55,260,90.8,6.2,93.7,6.1,15.48,0.69,1.689,1.7228,29.5902,0.0515,13.4738,1.6889,1.7033,69.541,0.0038,6.9602,0.14,4e-05,,,5.0,
21864884,0.622468,0.622472,0.62247,1.000006,620,2.2,1.1,2.2,1.1,15.02,0.65,245,2.9,1.5,2.6,1.4,15.01,0.95,1.6065,1.6404,29.4985,0.0834,17.3345,1.6065,1.626,51.2033,0.0035,8.4389,0.3,1e-05,,Z,10.0,amp
21869616,0.518196,0.518199,0.518198,1.000006,599,5.0,1.4,4.8,1.4,15.96,0.93,420,33.2,3.7,33.5,3.8,16.05,0.79,1.9298,1.9663,27.386,0.0864,15.2307,1.9298,1.9662,27.4123,0.033,17.7931,0.14,1e-05,,,5.0,
21874209,0.611295,0.611286,0.61129,0.999985,593,17.9,2.5,18.1,2.5,15.12,0.59,201,67.6,5.9,68.6,5.7,15.09,0.88,1.6359,1.6698,29.4985,0.0793,16.2134,1.6359,1.6887,18.952,0.0094,9.0572,0.29,1e-05,,,5.0,
21879209,0.502716,0.502715,0.502716,0.999998,555,0.6,0.8,0.6,0.8,16.1,1.01,263,9.1,2.3,9.1,2.2,15.99,1.37,1.9892,1.996,147.6015,0.1223,18.7896,1.9892,2.0027,74.0192,0.0459,21.9974,0.36,0.0,,,5.0,
21907874,0.536115,0.536121,0.536118,1.000011,541,10.5,2.0,10.5,1.9,15.53,0.59,131,92.5,5.2,93.0,5.2,15.44,0.91,1.8653,1.934,14.5423,0.054,17.4388,1.8653,1.87,208.7683,0.0351,12.6308,0.32,1e-05,,,5.0,
21945241,0.472332,0.472334,0.472333,1.000004,404,1.1,0.9,1.2,1.0,16.23,1.1,586,4.7,1.6,4.7,1.6,16.23,1.06,2.1172,2.1544,26.8637,0.0569,10.4838,2.1171,2.1744,17.481,0.0113,22.4624,0.04,0.0,,,5.0,
21947560,0.480496,0.480497,0.480496,1.000002,322,12.7,2.5,12.7,2.5,14.89,0.76,540,34.4,4.2,34.7,4.1,14.75,0.88,2.0812,2.119,26.4306,0.0325,6.8567,2.0812,2.1204,25.4972,0.0125,22.8433,0.12,0.0,,,5.0,
21948290,0.511127,0.511115,0.511121,0.999977,354,11.9,2.3,14.5,2.2,15.39,0.76,596,14.7,2.4,16.6,2.7,15.28,0.81,1.9565,1.9796,43.2339,0.0612,8.8706,1.9565,1.9796,43.3557,0.0138,20.4759,0.05,2e-05,L,,,
21948919,0.584462,0.584462,0.584462,1.0,396,4.7,1.8,4.7,1.8,14.9,0.59,536,7.5,2.6,7.5,2.6,14.81,0.65,1.711,1.7138,357.7818,0.0661,14.2209,1.711,1.714,332.2259,0.0072,10.9629,0.06,0.0,,,5.0,
21966412,0.684606,0.684615,0.68461,1.000013,289,1.0,0.7,1.0,0.7,15.97,0.35,581,1.4,1.1,1.6,1.1,15.88,0.35,1.4607,1.4887,35.6633,0.054,10.4036,1.4607,1.4825,45.8295,0.0088,10.5058,0.0,1e-05,L,,,
21967825,0.540607,0.5406,0.540604,0.999987,263,6.7,1.8,6.7,1.8,15.58,0.63,363,60.2,4.7,61.6,4.5,15.51,0.97,1.8498,1.9263,13.0736,0.0904,8.2069,1.8498,1.9263,13.0745,0.0198,10.9606,0.34,1e-05,,,5.0,
21986725,0.626306,0.626308,0.626307,1.000003,506,9.2,1.5,9.4,1.6,14.42,0.93,206,7.3,1.8,7.0,1.8,14.25,1.31,1.5967,1.6306,29.4985,0.0769,12.5278,1.5967,1.6611,15.5195,0.0096,14.5603,0.38,0.0,,,5.0,
22000485,0.571628,0.571632,0.57163,1.000007,256,2.4,1.5,2.2,1.5,15.27,0.76,289,4.4,1.6,5.2,1.7,15.26,0.71,1.7494,1.7522,357.7818,0.2132,14.3621,1.7494,1.7577,120.1201,0.009,10.3752,0.05,1e-05,,,5.0,
22034371,0.530768,0.530754,0.530761,0.999974,268,3.5,1.3,4.3,1.3,15.6,1.03,539,6.9,1.8,17.8,2.0,15.47,1.36,1.8841,1.9001,62.383,0.0866,8.1233,1.8841,1.9434,16.8535,0.0082,18.1621,0.33,3e-05,L,,,
22090614,0.592153,0.59215,0.592152,0.999995,499,1.4,1.0,1.4,1.0,15.33,1.05,221,9.7,2.2,12.2,2.4,15.12,1.42,1.6888,1.7226,29.5465,0.0552,10.3967,1.6888,1.6935,212.9925,0.0091,10.0139,0.37,1e-05,,,5.0,
22186695,0.503655,0.503653,0.503654,0.999996,488,3.2,1.1,3.1,1.1,16.0,0.88,319,36.1,3.6,35.5,3.6,15.94,0.9,1.9855,1.9941,116.144,0.0974,9.1611,1.9855,1.9885,334.4482,0.0243,8.2001,0.02,0.0,,,5.0,
22198858,0.658182,0.658183,0.658182,1.000002,632,6.9,1.4,6.9,1.4,14.35,0.82,443,4.1,1.5,4.3,1.5,14.28,0.83,1.5193,1.5532,29.5072,0.0442,11.178,1.5193,1.5304,90.1713,0.0108,9.6778,0.01,0.0,,,5.0,
22244513,0.604149,0.604077,0.604113,0.999881,330,9.2,2.5,16.4,3.0,15.54,0.45,265,130.0,8.1,172.4,9.0,15.48,0.78,1.6552,1.6951,25.0627,0.0391,8.1595,1.6554,1.6736,54.8697,0.005,8.6612,0.33,0.00012,,,5.0,
22272582,0.745917,0.745924,0.74592,1.000009,344,0.7,0.7,0.7,0.7,16.29,0.74,76,2.4,1.2,2.2,1.3,16.37,0.64,1.3406,1.3773,27.3075,0.0757,9.7764,1.3406,1.3456,199.6008,0.105,6.9194,0.1,1e-05,Z,,,
22283909,0.576172,0.576176,0.576174,1.000007,344,3.6,1.2,3.6,1.1,15.7,0.83,597,5.4,1.5,5.2,1.5,15.65,0.78,1.7356,1.7384,352.7337,0.0348,8.9697,1.7356,1.7576,45.3926,0.0045,16.9032,0.05,1e-05,,,5.0,
22319996,0.479505,0.479495,0.4795,0.999979,514,20.6,2.6,25.7,2.8,15.02,0.85,325,57.8,4.9,65.2,4.8,15.01,0.87,2.0855,2.1255,24.9969,0.037,14.1393,2.0855,2.1269,24.1546,0.0084,15.8739,0.02,2e-05,,,5.0,
22345256,0.609943,0.60994,0.609942,0.999995,287,2.4,1.1,2.5,1.1,16.31,0.68,325,5.7,1.9,6.0,2.0,16.25,0.96,1.6395,1.6651,39.0701,0.0459,5.287,1.6395,1.6443,207.6843,0.0125,11.8993,0.28,0.0,,,5.0,
22346514,0.606105,0.606121,0.606113,1.000026,309,1.4,1.0,1.6,1.0,15.69,0.53,377,5.7,2.2,5.9,2.2,15.68,0.48,1.6499,1.7206,14.1483,0.1142,9.585,1.6498,1.6548,202.2245,0.0122,11.6877,0.05,3e-05,,,5.0,
22424347,0.56792,0.567923,0.567922,1.000005,505,0.8,0.9,0.9,0.9,15.56,1.04,387,12.4,2.0,12.2,1.9,15.5,1.02,1.7608,1.7947,29.4942,0.0758,17.0464,1.7608,1.7663,183.3181,0.0169,13.2346,0.02,1e-05,,,5.0,
22489941,0.455694,0.455698,0.455696,1.000009,441,2.2,1.3,2.2,1.3,15.32,1.11,240,13.2,2.5,12.5,2.5,15.18,1.53,2.1945,2.2283,29.5639,0.0768,12.1945,2.1944,2.2903,10.4302,0.0129,10.389,0.42,1e-05,,,5.0,
22518189,0.774108,0.774103,0.774106,0.999994,433,13.1,2.6,13.1,2.6,14.86,0.35,343,1.7,1.1,1.7,1.1,14.83,0.36,1.2918,1.3258,29.4594,0.0849,12.7522,1.2918,1.2973,182.1494,0.02,11.6576,0.01,1e-05,,,5.0,
22518636,0.283996,0.283998,0.283997,1.000007,546,3.5,1.8,3.7,1.8,15.32,0.43,617,8.3,3.0,8.6,3.1,15.31,0.41,3.5212,3.5551,29.5029,0.0308,21.3104,3.5212,3.5267,181.3237,0.0102,23.9308,0.02,1e-05,,,5.0,
22529369,0.509969,0.509971,0.50997,1.000004,518,0.7,0.7,0.7,0.7,16.07,1.04,195,4.3,1.5,4.7,1.4,15.94,1.4,1.9609,1.9818,47.7555,0.0613,10.3745,1.9609,1.9818,47.7669,0.0298,14.0405,0.36,0.0,,,5.0,
22542105,0.574095,0.57411,0.574102,1.000026,537,19.7,3.2,20.8,3.0,14.51,0.56,402,13.6,2.2,15.5,2.3,14.41,0.56,1.7419,1.7757,29.5334,0.0495,13.558,1.7418,1.7473,181.1594,0.013,13.5903,0.0,3e-05,,,5.0,
22542640,0.425976,0.425966,0.425971,0.999977,586,3.2,1.5,3.3,1.4,15.89,0.33,392,18.7,4.1,19.5,4.4,15.85,0.33,2.3475,2.3814,29.5421,0.019,15.8685,2.3476,2.3531,182.9826,0.0072,11.8638,0.0,2e-05,,,5.0,
22639551,0.661227,0.661226,0.661226,0.999998,298,4.9,2.0,5.0,2.0,14.24,0.56,316,4.9,1.6,4.9,1.6,14.3,0.78,1.5123,1.5315,52.233,0.0721,9.345,1.5123,1.5206,120.9921,0.0074,9.7295,0.22,0.0,L,,,
22656422,0.606281,0.606339,0.60631,1.000096,473,1.9,1.2,3.9,1.8,15.99,0.65,344,4.0,1.2,26.2,3.3,15.94,0.7,1.6494,1.6833,29.4811,0.088,11.408,1.6492,1.6547,181.8182,0.013,9.001,0.05,0.0001,,Z,12.0,period
22660510,0.545501,0.545504,0.545502,1.000005,438,2.5,1.3,2.7,1.3,14.75,1.0,319,5.1,1.6,5.8,1.6,14.7,0.99,1.8332,1.867,29.5421,0.08,11.1958,1.8332,1.918,11.7931,0.0291,6.265,0.01,1e-05,,,5.0,
22678238,0.566114,0.566115,0.566115,1.000002,312,2.6,1.4,2.5,1.4,15.18,1.13,76,2.9,1.4,2.9,1.4,15.37,0.83,1.7664,1.8372,14.1333,0.0519,5.209,1.7664,1.7693,349.0401,0.0786,18.0936,0.3,0.0,,Z,10.0,amp
22705180,0.487561,0.487564,0.487562,1.000006,317,0.9,0.9,0.9,0.9,15.67,1.11,206,10.1,2.1,7.9,2.1,15.52,1.41,2.051,2.0752,41.3907,0.0835,7.0724,2.051,2.078,37.0576,0.0177,7.1831,0.3,1e-05,L,,,
22714229,0.327808,0.32781,0.327809,1.000006,282,16.1,3.3,16.4,3.2,14.34,0.33,518,1.5,1.2,1.6,1.2,14.23,0.5,3.0506,3.1211,14.1733,0.0483,19.3933,3.0505,3.073,44.5236,0.0035,14.0379,0.17,1e-05,,,5.0,
22720792,0.367152,0.367155,0.367154,1.000008,280,6.8,1.7,6.8,1.7,15.23,0.4,724,2.1,1.3,2.2,1.3,15.16,0.37,2.7237,2.7942,14.1733,0.031,12.4944,2.7236,2.7371,74.0741,0.0052,22.4559,0.03,1e-05,,,5.0,
22828215,0.574536,0.574535,0.574536,0.999998,585,12.5,1.5,12.5,1.5,14.69,0.72,45,5.9,1.4,5.8,1.4,14.65,0.6,1.7405,1.7744,29.5377,0.0607,14.6199,1.7405,1.7454,207.0393,0.0586,7.0326,0.12,0.0,Z,,,
22865691,0.456706,0.456711,0.456708,1.000011,568,2.5,1.1,2.6,1.2,15.39,1.19,385,7.1,1.6,10.0,1.8,15.38,1.1,2.1896,2.2234,29.5858,0.0524,10.8336,2.1896,2.283,10.7032,0.0233,11.7001,0.09,1e-05,,,5.0,
22911175,0.564211,0.564215,0.564213,1.000007,276,1.0,0.9,1.0,0.9,15.68,0.88,268,6.1,1.6,5.0,1.4,15.61,1.13,1.7724,1.8089,27.386,0.0882,8.291,1.7724,1.8004,35.727,0.0076,11.4748,0.25,1e-05,,,5.0,
22924523,0.583239,0.583138,0.583188,0.999827,308,1.4,1.1,16.0,2.5,15.82,0.9,113,3.2,1.7,119.5,6.7,15.72,1.26,1.7146,1.7958,12.3145,0.0735,2.566,1.7149,1.7177,347.8261,0.0621,13.0708,0.36,0.00017,,Z,8.0,period
22944851,0.582094,0.582078,0.582086,0.999973,323,2.2,1.0,2.3,1.1,16.11,0.56,349,15.1,2.6,18.6,2.9,16.17,0.83,1.7179,1.7545,27.3785,0.0634,9.1627,1.718,1.7209,341.2969,0.0126,22.3706,0.27,3e-05,,,5.0,
22959674,0.405333,0.405409,0.405371,1.000188,274,3.8,1.8,8.5,3.0,15.82,0.3,556,21.6,3.8,40.3,6.6,15.77,0.31,2.4671,2.5377,14.1733,0.0249,5.8527,2.4666,2.4802,73.9919,0.0043,9.9628,0.01,0.00019,,,5.0,
22980793,0.540348,0.540353,0.54035,1.000009,591,9.8,1.9,11.6,1.9,14.67,1.01,712,17.3,2.8,19.4,2.8,14.65,0.96,1.8507,1.8846,29.4768,0.0718,14.3254,1.8506,1.9267,13.1527,0.0234,12.5334,0.05,1e-05,,,5.0,
23002253,0.542569,0.542564,0.542566,0.999991,280,2.1,1.2,1.7,1.2,15.1,0.99,1255,5.8,1.8,6.1,1.8,15.06,0.88,1.8431,1.8803,26.8348,0.0405,6.6113,1.8431,1.9229,12.5274,0.0183,11.0103,0.11,1e-05,,,5.0,
23002449,0.710273,0.710253,0.710263,0.999972,293,2.5,1.0,2.6,1.0,16.12,0.61,882,10.2,2.2,11.8,2.4,16.13,0.8,1.4079,1.4711,15.8203,0.0426,7.5977,1.4079,1.4712,15.8215,0.0029,7.8672,0.19,3e-05,,,5.0,
23032545,0.480424,0.480431,0.480428,1.000015,302,20.2,3.0,21.2,3.0,14.93,0.84,796,31.9,4.1,31.4,4.2,14.78,0.83,2.0815,2.1492,14.7656,0.0493,9.108,2.0815,2.1208,25.4194,0.0112,25.4806,0.01,1e-05,,,5.0,
23086777,0.529173,0.529165,0.529169,0.999985,258,1.9,1.2,1.9,1.1,15.55,0.84,933,16.0,2.3,18.2,2.4,15.57,0.75,1.8897,1.9476,17.2712,0.1169,7.8916,1.8898,1.9462,17.7117,0.0177,18.9441,0.09,2e-05,,,5.0,
23135759,0.40273,0.402732,0.402731,1.000005,552,22.1,4.2,22.1,4.1,14.76,0.32,342,27.7,4.4,27.6,4.4,14.71,0.34,2.4831,2.517,29.4898,0.0585,25.8363,2.483,2.4887,178.2531,0.0064,8.3872,0.02,0.0,,,5.0,
23148883,0.39013,0.390124,0.390127,0.999985,491,3.3,1.4,3.4,1.5,15.96,0.35,242,29.9,4.8,30.2,4.7,15.97,0.51,2.5632,2.5972,29.4724,0.0233,19.8298,2.5633,2.5744,90.0901,0.0034,11.8897,0.16,2e-05,,,5.0,
23157974,0.557566,0.557544,0.557555,0.999961,444,3.5,1.3,3.9,1.2,16.3,0.65,88,43.0,4.4,45.1,5.1,16.35,0.6,1.7935,1.8301,27.3038,0.041,8.1197,1.7936,1.8742,12.3977,0.0469,5.7259,0.05,4e-05,,,5.0,
23166739,0.543359,0.543368,0.543364,1.000017,444,6.5,1.5,7.6,1.6,15.33,0.83,404,9.7,2.3,10.5,2.3,15.48,0.54,1.8404,1.8743,29.5072,0.0466,11.0271,1.8404,1.8459,181.4882,0.0269,13.7345,0.29,2e-05,,,5.0,
23167118,0.322473,0.322473,0.322473,1.0,476,8.0,1.9,8.0,1.9,14.6,0.34,45,1.5,1.0,1.5,1.0,14.57,0.28,3.101,3.1349,29.5247,0.0539,25.0115,3.101,3.1781,12.9828,0.0376,8.1353,0.06,0.0,,,5.0,
23184808,0.338821,0.338888,0.338854,1.000198,540,1.9,1.0,10.8,3.0,15.93,0.42,253,40.8,5.7,151.1,14.8,15.94,0.48,2.9514,2.9852,29.5639,0.0328,22.0331,2.9508,2.9782,36.5297,0.0019,8.7578,0.06,0.0002,,,5.0,
23193507,0.473158,0.473174,0.473166,1.000034,559,54.2,3.4,80.2,3.8,14.38,0.78,208,42.8,4.6,57.4,4.6,14.22,1.13,2.1135,2.1688,18.0717,0.0563,17.6388,2.1134,2.1687,18.0783,0.0154,18.2139,0.35,3e-05,,,5.0,
23223856,0.586642,0.586647,0.586644,1.000009,266,22.7,3.4,22.3,3.4,14.87,0.64,452,28.8,3.7,29.2,3.8,14.87,0.68,1.7046,1.7113,149.5886,0.0452,6.9438,1.7046,1.767,16.0372,0.0186,13.8809,0.04,1e-05,,,5.0,
